tx_hash,tx_type,block_number,nonce,gas_price,gas_tip_cap,gas_fee_cap,gas,to,value,data,access_list,v,r,s,transaction_json,from,post_state,status,cumulative_gas_used,bloom,logs,contract_address,gas_used,effective_gas_price,blob_gas_used,blob_gas_price,block_hash,transaction_index,receipt_json
0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2,DynamicFeeTx,47462158,14373,,1000000000.0,1000000000.0,211788,0x23e7D913c4106016ab0cad3F415CE2C5D6eafc41,0,0x03faf60171dd0e1801bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000a8b8029e87100100af000006a689bcfe743305f9f1ad180e6b9ebd4c9cc13e490111000100000000000000001d713f6e201000000000000000001d713f6e201000000000000000106f28b97f855d869d2e568e65b5631b1be37efb51b9943321ba34fd723bae77950396ff8d8c3c731feb78f0de2caa00210100000000000000000fc670b6e0fe4d000000000000000fc670b6e0fe4d00000000000000001d713f6e2010bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c00,"[{""address"":""0x869d2e568e65b5631b1be37efb51b9943321ba34"",""storageKeys"":[""0x39b9a9de5867dbe3a54d29f5af70a5df2e7196c9c9a171ade18d50209598a786"",""0x912f92606fc4867bdf27d55e0ca9ee4decd4501b0c2b899369b350588a701da7""]},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""storageKeys"":[""0x0000000000000000000000000000000000000000000000000000000000000006"",""0x0000000000000000000000000000000000000000000000000000000000000007"",""0x0000000000000000000000000000000000000000000000000000000000000008"",""0x0000000000000000000000000000000000000000000000000000000000000009"",""0x000000000000000000000000000000000000000000000000000000000000000a"",""0x000000000000000000000000000000000000000000000000000000000000000c""]},{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""storageKeys"":[""0x174cc8caaca56c992d8179a46c668e9828b0a21b47370724eee60b702c72da5c"",""0x46d13c3f91ad030cb4b99566ef7340dcdff1eb108fb43bd44159ed1a45949b95"",""0xbeb382a77d52f4d47f2584cd417f8880df1d8bc77646e6f99d26217b98b68507""]},{""address"":""0xfd723bae77950396ff8d8c3c731feb78f0de2caa"",""storageKeys"":[""0x0000000000000000000000000000000000000000000000000000000000000000"",""0x0000000000000000000000000000000000000000000000000000000000000001"",""0x0000000000000000000000000000000000000000000000000000000000000003"",""0x0000000000000000000000000000000000000000000000000000000000000004"",""0x0000000000000000000000000000000000000000000000000000000000000005"",""0x0000000000000000000000000000000000000000000000000000000000000009"",""0x0000000000000000000000000000000000000000000000000000000000010008"",""0xd2883cc7ca79e6788a6966eff1ace0b629a1cf53002057694248b4aad1495d04""]}]",0,84166297436211044054391542102878608694417136274202007082826593772889817469712,30054847294046477372312571087026775710817669730934730243417269169540705117941,"{""type"":""0x2"",""chainId"":""0x38"",""nonce"":""0x3825"",""to"":""0x23e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""gas"":""0x33b4c"",""gasPrice"":null,""maxPriorityFeePerGas"":""0x3b9aca00"",""maxFeePerGas"":""0x3b9aca00"",""value"":""0x0"",""input"":""0x03faf60171dd0e1801bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c000000000000000000a8b8029e87100100af000006a689bcfe743305f9f1ad180e6b9ebd4c9cc13e490111000100000000000000001d713f6e201000000000000000001d713f6e201000000000000000106f28b97f855d869d2e568e65b5631b1be37efb51b9943321ba34fd723bae77950396ff8d8c3c731feb78f0de2caa00210100000000000000000fc670b6e0fe4d000000000000000fc670b6e0fe4d00000000000000001d713f6e2010bb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c00"",""accessList"":[{""address"":""0x869d2e568e65b5631b1be37efb51b9943321ba34"",""storageKeys"":[""0x39b9a9de5867dbe3a54d29f5af70a5df2e7196c9c9a171ade18d50209598a786"",""0x912f92606fc4867bdf27d55e0ca9ee4decd4501b0c2b899369b350588a701da7""]},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""storageKeys"":[""0x0000000000000000000000000000000000000000000000000000000000000006"",""0x0000000000000000000000000000000000000000000000000000000000000007"",""0x0000000000000000000000000000000000000000000000000000000000000008"",""0x0000000000000000000000000000000000000000000000000000000000000009"",""0x000000000000000000000000000000000000000000000000000000000000000a"",""0x000000000000000000000000000000000000000000000000000000000000000c""]},{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""storageKeys"":[""0x174cc8caaca56c992d8179a46c668e9828b0a21b47370724eee60b702c72da5c"",""0x46d13c3f91ad030cb4b99566ef7340dcdff1eb108fb43bd44159ed1a45949b95"",""0xbeb382a77d52f4d47f2584cd417f8880df1d8bc77646e6f99d26217b98b68507""]},{""address"":""0xfd723bae77950396ff8d8c3c731feb78f0de2caa"",""storageKeys"":[""0x0000000000000000000000000000000000000000000000000000000000000000"",""0x0000000000000000000000000000000000000000000000000000000000000001"",""0x0000000000000000000000000000000000000000000000000000000000000003"",""0x0000000000000000000000000000000000000000000000000000000000000004"",""0x0000000000000000000000000000000000000000000000000000000000000005"",""0x0000000000000000000000000000000000000000000000000000000000000009"",""0x0000000000000000000000000000000000000000000000000000000000010008"",""0xd2883cc7ca79e6788a6966eff1ace0b629a1cf53002057694248b4aad1495d04""]}],""v"":""0x0"",""r"":""0xba146fa94f4faceba4a8a15950bbd5be88bc0580627235f6c8eb4efe7dbbd310"",""s"":""0x427270d469157a3bf905b415eb1d4c62ffd1bbda84ff4114e9706dbb6fd966f5"",""yParity"":""0x0"",""hash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2""}",0x8Ea1f6bE0B5DC09dA6139C1257754e664D8e7B23,,SuccessfulStatus,3350316,0x00200000000000000000000080000000000000040000000010000000000000000000000800000000000000020002000000004000000000000000000000000000040000000040000000000008000000200000000000000000800400000000000400000000000000000000001000000000020000000000000000000014000000000000004000000000000000000000000002050000000000080000004000000000000000000000000000000000000000000000000000000000000000000000000000000002000010000008008000080000000000000000001000000000000080000000000000000000000000000000000400000000000000000000000000000000,"[{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41""],""data"":""0x00000000000000000000000000000000000000000000000000106f28b97f855d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1b"",""removed"":false},{""address"":""0x869d2e568e65b5631b1be37efb51b9943321ba34"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x000000000000000000000000fd723bae77950396ff8d8c3c731feb78f0de2caa"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49""],""data"":""0x00000000000000000000000000000000000000000000000000001d713f6e2010"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1c"",""removed"":false},{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x000000000000000000000000fd723bae77950396ff8d8c3c731feb78f0de2caa""],""data"":""0x000000000000000000000000000000000000000000000000000fc670b6e0fe4d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1d"",""removed"":false},{""address"":""0xfd723bae77950396ff8d8c3c731feb78f0de2caa"",""topics"":[""0x19b47279256b2a23a1665c810c8d55a1758940ee09377d4f8d26497a3577dc83"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49""],""data"":""0xffffffffffffffffffffffffffffffffffffffffffffffffffffe28ec091dff0000000000000000000000000000000000000000000000000000fc670b6e0fe4d000000000000000000000000000000000000000bc1cc4e04d7e0cdab12f70a8d00000000000000000000000000000000000000000000000000a3c3b6aaf2ae24000000000000000000000000000000000000000000000000000000000000c08b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000afc0bf75ae"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1e"",""removed"":false},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""topics"":[""0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1""],""data"":""0x00000000000000000000000000000000000000000000000000038fe75f17874b00000000000000000000000000000000000000000000000001edcf17f6b29f75"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1f"",""removed"":false},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""topics"":[""0xd78ad95fa46c994b6551d0da85fc275fe613ce37657fb8d5e3d130840159d822"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41""],""data"":""0x00000000000000000000000000000000000000000000000000001d713f6e20100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106f28b97f855d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x20"",""removed"":false}]",,168136,1000000000,0,,0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813,7,"{""type"":""0x2"",""root"":""0x"",""status"":""0x1"",""cumulativeGasUsed"":""0x331f2c"",""logsBloom"":""0x00200000000000000000000080000000000000040000000010000000000000000000000800000000000000020002000000004000000000000000000000000000040000000040000000000008000000200000000000000000800400000000000400000000000000000000001000000000020000000000000000000014000000000000004000000000000000000000000002050000000000080000004000000000000000000000000000000000000000000000000000000000000000000000000000000002000010000008008000080000000000000000001000000000000080000000000000000000000000000000000400000000000000000000000000000000"",""logs"":[{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41""],""data"":""0x00000000000000000000000000000000000000000000000000106f28b97f855d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1b"",""removed"":false},{""address"":""0x869d2e568e65b5631b1be37efb51b9943321ba34"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x000000000000000000000000fd723bae77950396ff8d8c3c731feb78f0de2caa"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49""],""data"":""0x00000000000000000000000000000000000000000000000000001d713f6e2010"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1c"",""removed"":false},{""address"":""0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"",""topics"":[""0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x000000000000000000000000fd723bae77950396ff8d8c3c731feb78f0de2caa""],""data"":""0x000000000000000000000000000000000000000000000000000fc670b6e0fe4d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1d"",""removed"":false},{""address"":""0xfd723bae77950396ff8d8c3c731feb78f0de2caa"",""topics"":[""0x19b47279256b2a23a1665c810c8d55a1758940ee09377d4f8d26497a3577dc83"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x000000000000000000000000a689bcfe743305f9f1ad180e6b9ebd4c9cc13e49""],""data"":""0xffffffffffffffffffffffffffffffffffffffffffffffffffffe28ec091dff0000000000000000000000000000000000000000000000000000fc670b6e0fe4d000000000000000000000000000000000000000bc1cc4e04d7e0cdab12f70a8d00000000000000000000000000000000000000000000000000a3c3b6aaf2ae24000000000000000000000000000000000000000000000000000000000000c08b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000afc0bf75ae"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1e"",""removed"":false},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""topics"":[""0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1""],""data"":""0x00000000000000000000000000000000000000000000000000038fe75f17874b00000000000000000000000000000000000000000000000001edcf17f6b29f75"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x1f"",""removed"":false},{""address"":""0xa689bcfe743305f9f1ad180e6b9ebd4c9cc13e49"",""topics"":[""0xd78ad95fa46c994b6551d0da85fc275fe613ce37657fb8d5e3d130840159d822"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41"",""0x00000000000000000000000023e7d913c4106016ab0cad3f415ce2c5d6eafc41""],""data"":""0x00000000000000000000000000000000000000000000000000001d713f6e20100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106f28b97f855d"",""blockNumber"":""0x2d4370e"",""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""transactionIndex"":""0x7"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""logIndex"":""0x20"",""removed"":false}],""transactionHash"":""0x4d6e52d7ba9d69ef95deda546b1fa8d5a73a29d25c99b9517ed02d9f0a8c99a2"",""contractAddress"":""0x0000000000000000000000000000000000000000"",""gasUsed"":""0x290c8"",""effectiveGasPrice"":""0x3b9aca00"",""blockHash"":""0x5721c8d13ecd014dc6fd31fb0af2079d40ec490a6dd7f5e73780798a539a1813"",""blockNumber"":""0x2d4370e"",""transactionIndex"":""0x7""}"
